customer_id,customer_segment_x,total_sessions,peak_sessions,peak_share,total_energy_kwh,avg_energy_kwh,flexibility_score,eligible_for_intervention,intervention_score,priority_band,city,experiment_group,incentive_rate,intervention,base_response_probability,response_probability,responded,shifted_peak_sessions,post_peak_sessions,demand_shift_rate
CUST03574,High_Mileage,483,145,0.3002070393374741,11504.7,23.819254658385095,68.9,True,59.38578157349896,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.45,0.4878,True,86,59,0.593103448275862
CUST02051,High_Mileage,361,123,0.3407202216066482,16976.11,47.025235457063715,67.3,True,59.37755886426593,Medium,Ahmedabad,Control,0.0,No Incentive,0.45,0.48460000000000003,False,0,123,0.0
CUST04703,High_Mileage,367,123,0.335149863760218,12097.22,32.962452316076295,67.7,True,59.36849455040872,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.45,0.4854,True,72,51,0.5853658536585366
CUST06563,High_Mileage,389,123,0.3161953727506427,13618.6,35.009254498714654,69.1,True,59.362814910025705,Medium,Bengaluru,Control,0.0,No Incentive,0.45,0.4882,False,0,123,0.0
CUST03559,High_Mileage,399,128,0.3208020050125313,10835.03,27.15546365914787,68.3,True,59.33958020050125,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.45,0.48660000000000003,False,0,128,0.0
CUST02631,High_Mileage,429,137,0.3193473193473193,9213.82,21.477435897435896,67.7,True,59.337642773892775,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4854,False,0,137,0.0
CUST03318,High_Mileage,420,131,0.3119047619047619,12618.92,30.04504761904762,68.6,True,59.33369047619048,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.45,0.4872,False,0,131,0.0
CUST06572,High_Mileage,408,133,0.3259803921568627,13596.84,33.32558823529412,67.5,True,59.32546568627451,Medium,Bengaluru,Control,0.0,No Incentive,0.45,0.485,False,0,133,0.0
CUST07507,High_Mileage,407,130,0.3194103194103194,8703.96,21.385651105651103,68.2,True,59.32266277641278,Medium,Kochi,Control,0.0,No Incentive,0.45,0.4864,False,0,130,0.0
CUST02415,High_Mileage,435,139,0.3195402298850575,17979.96,41.333241379310344,67.5,True,59.3191091954023,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.45,0.485,True,82,57,0.5899280575539568
CUST01668,High_Mileage,410,139,0.3390243902439024,12143.36,29.617951219512197,66.1,True,59.3184756097561,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4822,True,81,58,0.5827338129496403
CUST04622,High_Mileage,435,142,0.3264367816091954,12298.32,28.272,66.8,True,59.31497126436782,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.45,0.48360000000000003,False,0,142,0.0
CUST06863,High_Mileage,409,140,0.3422982885085575,13563.46,33.16249388753056,65.8,True,59.314431540342305,Medium,Hyderabad,Control,0.0,No Incentive,0.45,0.48160000000000003,False,0,140,0.0
CUST01729,High_Mileage,397,126,0.3173803526448362,11543.19,29.076045340050378,68.6,True,59.31146410579345,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.45,0.4872,True,75,51,0.5952380952380952
CUST02547,High_Mileage,428,136,0.3177570093457944,9655.28,22.55906542056075,67.8,True,59.30653037383178,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.45,0.48560000000000003,True,80,56,0.5882352941176471
CUST00568,High_Mileage,437,134,0.3066361556064073,11880.29,27.186018306636154,68.7,True,59.299196224256306,Medium,Mumbai,Control,0.0,No Incentive,0.45,0.4874,False,0,134,0.0
CUST05836,High_Mileage,471,152,0.3227176220806794,11495.56,24.406709129511675,66.6,True,59.298704883227174,Medium,Delhi NCR,Control,0.0,No Incentive,0.45,0.4832,False,0,152,0.0
CUST03259,High_Mileage,407,133,0.3267813267813267,16101.63,39.56174447174447,67.4,True,59.297503071253075,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.45,0.4848,False,0,133,0.0
CUST03636,High_Mileage,461,147,0.3188720173535792,12615.65,27.36583514099783,67.1,True,59.29613069414317,Medium,Bengaluru,Control,0.0,No Incentive,0.45,0.4842,False,0,147,0.0
CUST05115,High_Mileage,412,131,0.3179611650485437,9889.08,24.0026213592233,68.1,True,59.29594660194175,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.45,0.4862,True,77,54,0.5877862595419847
CUST05308,High_Mileage,421,135,0.3206650831353919,12943.0,30.743467933491686,67.6,True,59.295353325415675,Medium,Ahmedabad,Control,0.0,No Incentive,0.45,0.4852,False,0,135,0.0
CUST01126,High_Mileage,327,114,0.3486238532110092,10305.88,31.516452599388376,67.0,True,59.28245412844037,Medium,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.45,0.484,True,67,47,0.5877192982456141
CUST05413,High_Mileage,468,143,0.3055555555555556,9784.92,20.907948717948717,68.3,True,59.27597222222222,Medium,Bengaluru,Control,0.0,No Incentive,0.45,0.48660000000000003,False,0,143,0.0
CUST05320,High_Mileage,415,131,0.3156626506024096,8816.68,21.245012048192773,68.2,True,59.27275602409639,Medium,Pune,Control,0.0,No Incentive,0.45,0.4864,False,0,131,0.0
CUST01883,High_Mileage,501,155,0.3093812375249501,14486.7,28.91556886227545,67.5,True,59.27149950099801,Medium,Bengaluru,Control,0.0,No Incentive,0.45,0.485,False,0,155,0.0
CUST06155,High_Mileage,407,125,0.3071253071253071,13507.47,33.187886977886976,69.3,True,59.27126228501229,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.45,0.48860000000000003,True,75,50,0.6
CUST04853,High_Mileage,418,127,0.3038277511961722,14954.42,35.776124401913876,69.3,True,59.26936004784689,Medium,Kolkata,Control,0.0,No Incentive,0.45,0.48860000000000003,False,0,127,0.0
CUST06660,High_Mileage,408,136,0.3333333333333333,8787.83,21.538799019607843,66.6,True,59.25958333333333,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.45,0.4832,True,79,57,0.5808823529411765
CUST05913,High_Mileage,433,131,0.302540415704388,21677.77,50.064133949191685,69.1,True,59.25411662817552,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.45,0.4882,False,0,131,0.0
CUST00272,High_Mileage,460,138,0.3,14366.68,31.23191304347826,68.9,True,59.2525,Medium,Ahmedabad,Control,0.0,No Incentive,0.45,0.4878,False,0,138,0.0
CUST04553,High_Mileage,395,127,0.3215189873417721,8358.14,21.159848101265823,68.1,True,59.25200949367088,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4862,False,0,127,0.0
CUST01913,High_Mileage,415,132,0.3180722891566265,11502.75,27.71746987951807,67.9,True,59.24914156626507,Medium,Chennai,Control,0.0,No Incentive,0.45,0.4858,False,0,132,0.0
CUST06391,High_Mileage,365,113,0.3095890410958904,8293.21,22.72112328767123,70.0,True,59.24606164383562,Medium,Bengaluru,Control,0.0,No Incentive,0.45,0.49,False,0,113,0.0
CUST04032,High_Mileage,433,140,0.3233256351039261,8309.37,19.19023094688222,67.0,True,59.24552540415705,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.45,0.484,True,82,58,0.5857142857142857
CUST07163,High_Mileage,514,164,0.3190661478599221,11848.35,23.05126459143969,66.4,True,59.24264591439689,Medium,Kolkata,Control,0.0,No Incentive,0.45,0.4828,False,0,164,0.0
CUST07089,High_Mileage,443,136,0.3069977426636568,14438.0,32.591422121896166,68.4,True,59.23865970654628,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4868,True,81,55,0.5955882352941176
CUST06732,High_Mileage,484,154,0.3181818181818182,15335.79,31.685516528925618,66.7,True,59.237272727272725,Medium,Kolkata,Control,0.0,No Incentive,0.45,0.4834,False,0,154,0.0
CUST06749,High_Mileage,418,132,0.3157894736842105,10506.29,25.134665071770335,68.0,True,59.22782894736843,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.45,0.486,False,0,132,0.0
CUST03892,High_Mileage,430,133,0.3093023255813953,12807.46,29.784790697674417,68.4,True,59.22584302325582,Medium,Hyderabad,Control,0.0,No Incentive,0.45,0.4868,False,0,133,0.0
CUST01694,High_Mileage,519,158,0.3044315992292871,16383.93,31.56826589595376,67.8,True,59.22476396917149,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.45,0.48560000000000003,True,93,65,0.5886075949367089
CUST05840,High_Mileage,409,134,0.3276283618581907,13996.65,34.22163814180929,67.0,True,59.20763447432763,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.45,0.484,True,78,56,0.582089552238806
CUST07066,High_Mileage,407,128,0.3144963144963145,10945.17,26.892309582309583,68.4,True,59.20610257985258,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4868,False,0,128,0.0
CUST04692,High_Mileage,426,131,0.3075117370892019,12121.27,28.45368544600939,68.6,True,59.20171948356808,Medium,Mumbai,Control,0.0,No Incentive,0.45,0.4872,False,0,131,0.0
CUST00133,High_Mileage,346,120,0.3468208092485549,10114.3,29.232080924855488,66.5,True,59.194082369942194,Medium,Mumbai,Control,0.0,No Incentive,0.45,0.483,False,0,120,0.0
CUST05319,High_Mileage,385,123,0.3194805194805195,11842.77,30.76044155844156,68.4,True,59.190470779220774,Medium,Hyderabad,Control,0.0,No Incentive,0.45,0.4868,False,0,123,0.0
CUST04927,High_Mileage,438,133,0.3036529680365297,18569.7,42.39657534246575,68.7,True,59.1873687214612,Medium,Mumbai,Control,0.0,No Incentive,0.45,0.4874,False,0,133,0.0
CUST05255,High_Mileage,390,130,0.3333333333333333,8402.58,21.545076923076923,66.9,True,59.18083333333334,Medium,Ahmedabad,Control,0.0,No Incentive,0.45,0.4838,False,0,130,0.0
CUST00306,High_Mileage,458,144,0.314410480349345,13219.96,28.864541484716156,67.3,True,59.1776692139738,Medium,Hyderabad,Control,0.0,No Incentive,0.45,0.48460000000000003,False,0,144,0.0
CUST07373,High_Mileage,441,134,0.3038548752834467,20533.4,46.56099773242631,68.6,True,59.174195011337865,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.45,0.4872,False,0,134,0.0
CUST02424,High_Mileage,406,138,0.3399014778325123,12630.01,31.108399014778325,65.8,True,59.16855911330049,Medium,Bengaluru,Control,0.0,No Incentive,0.45,0.48160000000000003,False,0,138,0.0
CUST06812,High_Mileage,489,148,0.3026584867075664,13316.01,27.231104294478527,68.0,True,59.16508946830266,Medium,Pune,Control,0.0,No Incentive,0.45,0.486,False,0,148,0.0
CUST05628,High_Mileage,399,137,0.3433583959899749,19189.27,48.09340852130326,65.6,True,59.16183583959899,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.45,0.4812,True,79,58,0.5766423357664233
CUST04077,High_Mileage,420,127,0.3023809523809523,9537.18,22.70757142857143,69.1,True,59.1527380952381,Medium,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.45,0.4882,False,0,127,0.0
CUST04509,High_Mileage,391,126,0.3222506393861892,10057.56,25.722659846547312,67.9,True,59.15002557544757,Medium,Mumbai,Control,0.0,No Incentive,0.45,0.4858,False,0,126,0.0
CUST00247,High_Mileage,364,117,0.3214285714285714,13014.5,35.754120879120876,68.6,True,59.14714285714285,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.45,0.4872,True,69,48,0.5897435897435898
CUST01949,High_Mileage,392,124,0.3163265306122449,10261.75,26.177933673469383,68.4,True,59.1255612244898,Medium,Bengaluru,Control,0.0,No Incentive,0.45,0.4868,False,0,124,0.0
CUST06570,High_Mileage,400,124,0.31,12189.86,30.47465,68.8,True,59.11750000000001,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.45,0.48760000000000003,False,0,124,0.0
CUST01181,High_Mileage,380,123,0.3236842105263158,14414.17,37.93202631578947,67.9,True,59.11361842105264,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4858,False,0,123,0.0
CUST00636,High_Mileage,439,134,0.3052391799544419,17293.8,39.39362186788155,68.3,True,59.098317198177675,Medium,Jaipur,Control,0.0,No Incentive,0.45,0.48660000000000003,False,0,134,0.0
CUST07034,High_Mileage,405,126,0.3111111111111111,8896.65,21.96703703703704,68.5,True,59.09444444444445,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.45,0.487,False,0,126,0.0
CUST00193,High_Mileage,370,116,0.3135135135135135,10866.62,29.369243243243247,69.1,True,59.08804054054054,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.45,0.4882,False,0,116,0.0
CUST03581,High_Mileage,351,125,0.3561253561253561,13895.69,39.5888603988604,65.2,True,59.08751424501425,Medium,Delhi NCR,Control,0.0,No Incentive,0.45,0.4804,False,0,125,0.0
CUST03998,High_Mileage,385,117,0.3038961038961039,9434.55,24.505324675324673,69.7,True,59.08709415584416,Medium,Jaipur,Control,0.0,No Incentive,0.45,0.4894,False,0,117,0.0
CUST07549,High_Mileage,386,121,0.3134715025906736,11337.29,29.371217616580314,68.7,True,59.07761010362695,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4874,False,0,121,0.0
CUST01204,High_Mileage,340,114,0.3352941176470588,9187.14,27.020999999999997,67.5,True,59.070514705882346,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.45,0.485,True,67,47,0.5877192982456141
CUST03891,High_Mileage,379,122,0.3218997361477572,9033.88,23.836094986807385,68.0,True,59.06848944591029,Medium,Chennai,Control,0.0,No Incentive,0.45,0.486,False,0,122,0.0
CUST06427,High_Mileage,390,126,0.3230769230769231,16002.07,41.03094871794872,67.6,True,59.05057692307693,Medium,Kolkata,Control,0.0,No Incentive,0.45,0.4852,False,0,126,0.0
CUST04459,High_Mileage,446,135,0.3026905829596412,11222.63,25.162847533632284,68.3,True,59.04762331838565,Medium,Chennai,Control,0.0,No Incentive,0.45,0.48660000000000003,False,0,135,0.0
CUST02430,High_Mileage,371,121,0.3261455525606469,9537.85,25.708490566037735,67.7,True,59.03957210242588,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.45,0.4854,True,71,50,0.5867768595041323
CUST06056,High_Mileage,304,110,0.3618421052631579,10068.64,33.12052631578947,65.5,True,59.03493421052632,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.45,0.481,False,0,110,0.0
CUST04574,High_Mileage,477,144,0.3018867924528302,17656.69,37.0161215932914,67.9,True,59.03047169811322,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4858,False,0,144,0.0
CUST01564,High_Mileage,441,139,0.3151927437641723,17919.98,40.63487528344671,67.1,True,59.02770975056689,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.45,0.4842,True,81,58,0.5827338129496403
CUST04312,High_Mileage,354,108,0.3050847457627119,12449.87,35.169124293785316,70.1,True,59.02463983050848,Medium,Lucknow,Control,0.0,No Incentive,0.45,0.4902,False,0,108,0.0
CUST07193,High_Mileage,376,115,0.3058510638297872,10869.74,28.908882978723405,69.6,True,59.02279255319149,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.45,0.4892,False,0,115,0.0
CUST05603,High_Mileage,433,134,0.3094688221709007,15063.89,34.78958429561201,67.8,True,59.01125288683603,Medium,Lucknow,Control,0.0,No Incentive,0.45,0.48560000000000003,False,0,134,0.0
CUST03527,High_Mileage,472,145,0.3072033898305085,10307.55,21.838029661016947,67.4,True,59.008135593220345,Medium,Kolkata,Control,0.0,No Incentive,0.45,0.4848,False,0,145,0.0
CUST02969,High_Mileage,342,118,0.3450292397660818,10182.54,29.773508771929823,66.3,True,59.00241959064327,Medium,Ahmedabad,Control,0.0,No Incentive,0.45,0.48260000000000003,False,0,118,0.0
CUST07881,High_Mileage,394,127,0.3223350253807107,13154.74,33.38766497461929,67.4,True,58.99215101522843,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4848,False,0,127,0.0
CUST03400,High_Mileage,372,129,0.3467741935483871,11955.24,32.137741935483874,65.5,True,58.99096774193549,Medium,Lucknow,Control,0.0,No Incentive,0.45,0.481,False,0,129,0.0
CUST00699,High_Mileage,368,119,0.3233695652173913,14210.59,38.615733695652175,67.9,True,58.98603260869566,Medium,Jaipur,Control,0.0,No Incentive,0.45,0.4858,False,0,119,0.0
CUST07701,High_Mileage,379,123,0.3245382585751979,7918.57,20.893324538258575,67.5,True,58.974030343007925,Medium,Chennai,Control,0.0,No Incentive,0.45,0.485,False,0,123,0.0
CUST02229,High_Mileage,502,155,0.3087649402390438,16069.8,32.01155378486056,66.8,True,58.97184760956175,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.45,0.48360000000000003,True,91,64,0.5870967741935483
CUST07064,High_Mileage,218,82,0.3761467889908257,6377.37,29.25399082568807,64.8,True,58.96837155963303,Medium,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.45,0.4796,True,47,35,0.573170731707317
CUST06128,High_Mileage,331,115,0.3474320241691843,7910.1,23.897583081571,66.2,True,58.96228096676737,Medium,Pune,Control,0.0,No Incentive,0.45,0.4824,False,0,115,0.0
CUST03133,High_Mileage,388,125,0.3221649484536082,16399.85,42.267654639175255,67.5,True,58.95534793814433,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.45,0.485,True,73,52,0.584
CUST01572,High_Mileage,308,102,0.3311688311688311,12769.55,41.45957792207792,68.3,True,58.95300324675324,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.45,0.48660000000000003,True,60,42,0.5882352941176471
CUST03329,High_Mileage,394,127,0.3223350253807107,11510.3,29.213959390862943,67.3,True,58.952151015228424,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.45,0.48460000000000003,True,74,53,0.5826771653543307
CUST04005,High_Mileage,447,140,0.3131991051454139,14187.94,31.740357941834453,67.0,True,58.95171420581656,Medium,Hyderabad,Control,0.0,No Incentive,0.45,0.484,False,0,140,0.0
CUST06536,High_Mileage,401,126,0.314214463840399,16696.56,41.63730673316709,67.9,True,58.93982855361597,Medium,Kolkata,Control,0.0,No Incentive,0.45,0.4858,False,0,126,0.0
CUST01185,High_Mileage,348,118,0.3390804597701149,10970.76,31.525172413793104,66.6,True,58.93821839080459,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.45,0.4832,True,69,49,0.5847457627118644
CUST01726,High_Mileage,342,113,0.3304093567251462,7177.67,20.98733918128655,67.6,True,58.93762426900585,Medium,Pune,Control,0.0,No Incentive,0.45,0.4852,False,0,113,0.0
CUST03011,High_Mileage,369,121,0.3279132791327913,8236.55,22.321273712737124,67.3,True,58.93653116531165,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.45,0.48460000000000003,True,71,50,0.5867768595041323
CUST07112,High_Mileage,382,119,0.3115183246073298,11978.88,31.35832460732984,68.6,True,58.9332329842932,Medium,Hyderabad,Control,0.0,No Incentive,0.45,0.4872,False,0,119,0.0
CUST07681,High_Mileage,430,132,0.3069767441860465,13329.73,30.999372093023258,67.9,True,58.93281976744187,Medium,Chennai,Control,0.0,No Incentive,0.45,0.4858,False,0,132,0.0
CUST00623,High_Mileage,353,120,0.3399433427762039,11383.62,32.24821529745043,66.4,True,58.93273371104816,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4828,True,70,50,0.5833333333333334
CUST07328,High_Mileage,424,129,0.3042452830188679,14700.65,34.67134433962264,68.3,True,58.93231132075472,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.45,0.48660000000000003,False,0,129,0.0
CUST06347,High_Mileage,433,130,0.3002309468822171,17945.18,41.4438337182448,68.5,True,58.921737875288684,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.45,0.487,True,77,53,0.5923076923076923
CUST00274,High_Mileage,398,123,0.3090452261306532,16560.27,41.60871859296483,68.4,True,58.90430904522613,Medium,Ahmedabad,Control,0.0,No Incentive,0.45,0.4868,False,0,123,0.0
CUST05452,High_Mileage,377,128,0.3395225464190981,12123.08,32.15671087533156,65.9,True,58.902151856763936,Medium,Bengaluru,Control,0.0,No Incentive,0.45,0.4818,False,0,128,0.0
CUST03372,High_Mileage,301,105,0.3488372093023256,9604.85,31.90980066445183,66.5,True,58.89848837209303,Medium,Hyderabad,Control,0.0,No Incentive,0.45,0.483,False,0,105,0.0
CUST01846,High_Mileage,380,122,0.3210526315789473,13408.21,35.28476315789474,67.6,True,58.8883552631579,Medium,Jaipur,Control,0.0,No Incentive,0.45,0.4852,False,0,122,0.0
CUST02867,High_Mileage,319,105,0.329153605015674,10119.36,31.72213166144201,68.1,True,58.88114420062696,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.45,0.4862,False,0,105,0.0
CUST07384,High_Mileage,383,116,0.3028720626631854,13862.75,36.195169712793735,69.3,True,58.87613250652741,Medium,Pune,Control,0.0,No Incentive,0.45,0.48860000000000003,False,0,116,0.0
CUST02122,High_Mileage,394,125,0.3172588832487309,14449.28,36.67329949238579,67.6,True,58.869105329949235,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.45,0.4852,False,0,125,0.0
CUST02057,High_Mileage,332,106,0.3192771084337349,8690.99,26.17768072289157,68.7,True,58.84608433734939,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.45,0.4874,False,0,106,0.0
CUST07344,High_Mileage,319,98,0.3072100313479624,11640.85,36.49169278996865,70.2,True,58.8434012539185,Medium,Jaipur,Control,0.0,No Incentive,0.45,0.4904,False,0,98,0.0
CUST00721,High_Mileage,336,111,0.3303571428571428,3947.58,11.74875,67.5,True,58.84053571428571,Medium,Delhi NCR,Control,0.0,No Incentive,0.45,0.485,False,0,111,0.0
CUST04298,High_Mileage,427,129,0.3021077283372365,6189.15,14.494496487119438,68.2,True,58.83680913348947,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.45,0.4864,False,0,129,0.0
