customer_id,customer_segment_x,total_sessions,peak_sessions,peak_share,total_energy_kwh,avg_energy_kwh,flexibility_score,eligible_for_intervention,intervention_score,priority_band
CUST07549,High_Mileage,386,121,0.3134715025906736,11337.29,29.371217616580314,68.7,True,59.07761010362695,Medium
CUST01204,High_Mileage,340,114,0.3352941176470588,9187.14,27.020999999999997,67.5,True,59.070514705882346,Medium
CUST03891,High_Mileage,379,122,0.3218997361477572,9033.88,23.836094986807385,68.0,True,59.06848944591029,Medium
CUST06427,High_Mileage,390,126,0.3230769230769231,16002.07,41.03094871794872,67.6,True,59.05057692307693,Medium
CUST04459,High_Mileage,446,135,0.3026905829596412,11222.63,25.162847533632284,68.3,True,59.04762331838565,Medium
CUST00003,High_Mileage,429,127,0.296037296037296,12496.2,29.12867132867133,69.3,False,59.045241841491844,Medium
CUST02430,High_Mileage,371,121,0.3261455525606469,9537.85,25.708490566037735,67.7,True,59.03957210242588,Medium
CUST01457,High_Mileage,443,132,0.2979683972911964,10219.76,23.06943566591422,68.8,False,59.037485891647854,Medium
CUST06056,High_Mileage,304,110,0.3618421052631579,10068.64,33.12052631578947,65.5,True,59.034934210526316,Medium
CUST04574,High_Mileage,477,144,0.3018867924528302,17656.69,37.0161215932914,67.9,True,59.03047169811322,Medium
CUST01564,High_Mileage,441,139,0.3151927437641723,17919.98,40.63487528344671,67.1,True,59.02770975056689,Medium
CUST04312,High_Mileage,354,108,0.3050847457627119,12449.87,35.169124293785316,70.1,True,59.02463983050848,Medium
CUST07193,High_Mileage,376,115,0.3058510638297872,10869.74,28.908882978723405,69.6,True,59.02279255319149,Medium
CUST05603,High_Mileage,433,134,0.3094688221709007,15063.89,34.78958429561201,67.8,True,59.01125288683603,Medium
CUST00291,High_Mileage,442,124,0.2805429864253393,13355.31,30.215633484162893,70.5,False,59.010469457013585,Medium
CUST01601,High_Mileage,439,126,0.2870159453302961,9383.08,21.37375854214123,69.9,False,59.00938781321185,Medium
CUST03527,High_Mileage,472,145,0.3072033898305085,10307.55,21.838029661016947,67.4,True,59.008135593220345,Medium
CUST02251,High_Mileage,458,137,0.2991266375545851,10969.31,23.95045851528384,68.4,False,59.00631550218341,Medium
CUST02969,High_Mileage,342,118,0.3450292397660818,10182.54,29.773508771929823,66.3,True,59.00241959064327,Medium
CUST06713,High_Mileage,457,128,0.2800875273522976,15257.46,33.38612691466083,70.3,False,58.999751094091906,Medium
CUST04960,High_Mileage,426,125,0.2934272300469484,12962.65,30.4287558685446,69.5,False,58.99833920187794,Medium
CUST07881,High_Mileage,394,127,0.3223350253807107,13154.74,33.38766497461929,67.4,True,58.99215101522843,Medium
CUST03400,High_Mileage,372,129,0.3467741935483871,11955.24,32.137741935483874,65.5,True,58.99096774193549,Medium
CUST01169,High_Mileage,475,136,0.2863157894736842,11699.71,24.63096842105263,69.4,False,58.98888157894737,Medium
CUST00699,High_Mileage,368,119,0.3233695652173913,14210.59,38.615733695652175,67.9,True,58.98603260869566,Medium
CUST05505,High_Mileage,467,130,0.278372591006424,10296.03,22.047173447537475,70.3,False,58.98115364025696,Medium
CUST07701,High_Mileage,379,123,0.3245382585751979,7918.57,20.893324538258575,67.5,True,58.974030343007925,Medium
CUST02229,High_Mileage,502,155,0.3087649402390438,16069.8,32.01155378486056,66.8,True,58.97184760956175,Medium
CUST07064,High_Mileage,218,82,0.3761467889908257,6377.37,29.25399082568807,64.8,True,58.96837155963303,Medium
CUST00068,High_Mileage,448,127,0.2834821428571428,11136.39,24.858013392857146,70.0,False,58.968035714285705,Medium
CUST06128,High_Mileage,331,115,0.3474320241691843,7910.1,23.897583081571,66.2,True,58.96228096676737,Medium
CUST03133,High_Mileage,388,125,0.3221649484536082,16399.85,42.267654639175255,67.5,True,58.95534793814433,Medium
CUST01572,High_Mileage,308,102,0.3311688311688311,12769.55,41.45957792207792,68.3,True,58.95300324675324,Medium
CUST03329,High_Mileage,394,127,0.3223350253807107,11510.3,29.213959390862943,67.3,True,58.952151015228424,Medium
CUST04005,High_Mileage,447,140,0.3131991051454139,14187.94,31.740357941834453,67.0,True,58.95171420581656,Medium
CUST07725,High_Mileage,460,129,0.2804347826086956,12882.6,28.005652173913045,70.1,False,58.949891304347815,Medium
CUST02993,High_Mileage,457,126,0.2757111597374179,18919.53,41.39940919037199,70.6,False,58.94469638949671,Medium
CUST06711,High_Mileage,409,119,0.2909535452322738,16960.12,41.46728606356968,70.0,False,58.94064180929095,Medium
CUST06536,High_Mileage,401,126,0.314214463840399,16696.56,41.63730673316709,67.9,True,58.93982855361597,Medium
CUST03157,High_Mileage,465,123,0.2645161290322581,16987.16,36.53152688172043,71.6,False,58.93939516129032,Medium
CUST01185,High_Mileage,348,118,0.3390804597701149,10970.76,31.525172413793104,66.6,True,58.93821839080459,Medium
CUST01726,High_Mileage,342,113,0.3304093567251462,7177.67,20.98733918128655,67.6,True,58.93762426900585,Medium
CUST03011,High_Mileage,369,121,0.3279132791327913,8236.55,22.321273712737124,67.3,True,58.93653116531165,Medium
CUST07112,High_Mileage,382,119,0.3115183246073298,11978.88,31.35832460732984,68.6,True,58.9332329842932,Medium
CUST07681,High_Mileage,430,132,0.3069767441860465,13329.73,30.999372093023258,67.9,True,58.93281976744187,Medium
CUST00623,High_Mileage,353,120,0.3399433427762039,11383.62,32.24821529745043,66.4,True,58.93273371104816,Medium
CUST07328,High_Mileage,424,129,0.3042452830188679,14700.65,34.67134433962264,68.3,True,58.93231132075472,Medium
CUST00993,High_Mileage,472,137,0.2902542372881356,16538.48,35.03915254237288,68.9,False,58.93016949152543,Medium
CUST04787,High_Mileage,464,138,0.2974137931034483,12136.3,26.15581896551724,68.3,False,58.929051724137935,Medium
CUST00351,High_Mileage,394,111,0.2817258883248731,13739.95,34.87296954314721,71.3,False,58.92778553299492,Medium
CUST03365,High_Mileage,470,137,0.2914893617021276,11670.16,24.83012765957447,68.8,False,58.922074468085114,Medium
CUST06347,High_Mileage,433,130,0.3002309468822171,17945.18,41.4438337182448,68.5,True,58.921737875288684,Medium
CUST04287,High_Mileage,436,130,0.2981651376146789,12057.86,27.655642201834866,68.6,False,58.91660550458715,Medium
CUST03060,High_Mileage,442,130,0.2941176470588235,15717.01,35.558846153846154,68.9,False,58.91345588235295,Medium
CUST00274,High_Mileage,398,123,0.3090452261306532,16560.27,41.60871859296483,68.4,True,58.90430904522613,Medium
CUST05452,High_Mileage,377,128,0.3395225464190981,12123.08,32.15671087533156,65.9,True,58.902151856763936,Medium
CUST03372,High_Mileage,301,105,0.3488372093023256,9604.85,31.90980066445183,66.5,True,58.89848837209303,Medium
CUST06445,High_Mileage,433,128,0.2956120092378753,9471.75,21.874711316397228,68.9,False,58.89698036951502,Medium
CUST05565,High_Mileage,393,114,0.2900763358778626,11809.29,30.049083969465652,70.4,False,58.889303435114506,Medium
CUST01846,High_Mileage,380,122,0.3210526315789473,13408.21,35.28476315789474,67.6,True,58.8883552631579,Medium
CUST01505,High_Mileage,414,121,0.2922705314009662,11140.58,26.90961352657005,69.6,False,58.88582125603865,Medium
CUST07145,High_Mileage,467,120,0.2569593147751606,14158.52,30.31802997858673,72.2,False,58.88462259100643,Medium
CUST00175,High_Mileage,413,122,0.2953995157384987,10896.46,26.3836803874092,69.3,False,58.88223062953995,Medium
CUST02867,High_Mileage,319,105,0.329153605015674,10119.36,31.72213166144201,68.1,True,58.881144200626956,Medium
CUST07384,High_Mileage,383,116,0.3028720626631854,13862.75,36.195169712793735,69.3,True,58.87613250652741,Medium
CUST02122,High_Mileage,394,125,0.3172588832487309,14449.28,36.67329949238579,67.6,True,58.869105329949235,Medium
CUST01006,High_Mileage,407,122,0.2997542997542997,11255.33,27.654373464373464,69.0,False,58.85642199017199,Medium
CUST01554,High_Mileage,372,111,0.2983870967741935,13710.38,36.85586021505376,70.0,False,58.855483870967745,Medium
CUST06707,High_Mileage,393,105,0.2671755725190839,11329.73,28.82882951653944,72.6,False,58.85327290076336,Medium
CUST00147,High_Mileage,419,114,0.2720763723150358,16097.07,38.417828162291165,71.4,False,58.84930489260144,Medium
CUST07483,High_Mileage,391,116,0.2966751918158568,10827.14,27.69089514066496,69.7,False,58.84700767263428,Medium
CUST02057,High_Mileage,332,106,0.3192771084337349,8690.99,26.17768072289157,68.7,True,58.846084337349396,Medium
CUST07344,High_Mileage,319,98,0.3072100313479624,11640.85,36.49169278996865,70.2,True,58.8434012539185,Medium
CUST00721,High_Mileage,336,111,0.3303571428571428,3947.58,11.74875,67.5,True,58.84053571428571,Medium
CUST01315,High_Mileage,421,126,0.2992874109263658,14940.99,35.489287410926366,68.6,False,58.84024643705463,Medium
CUST07220,High_Mileage,404,120,0.297029702970297,10295.9,25.48490099009901,69.3,False,58.83993811881187,Medium
CUST07409,High_Mileage,412,116,0.2815533980582524,13597.25,33.00303398058252,70.6,False,58.8396359223301,Medium
CUST04298,High_Mileage,427,129,0.3021077283372365,6189.15,14.494496487119438,68.2,True,58.83680913348947,Medium
CUST05846,High_Mileage,471,123,0.2611464968152866,13388.24,28.42513800424629,71.6,False,58.835859872611465,Medium
CUST04468,High_Mileage,392,129,0.3290816326530612,13060.32,33.317142857142855,66.4,True,58.835765306122454,Medium
CUST02925,High_Mileage,407,123,0.3022113022113022,14566.35,35.78955773955774,68.7,True,58.83470208845209,Medium
CUST01513,High_Mileage,497,139,0.2796780684104628,12911.72,25.97931589537223,69.4,False,58.833372736418525,Medium
CUST06234,High_Mileage,271,100,0.3690036900369003,7911.08,29.192177121771216,64.8,True,58.830147601476014,Medium
CUST03442,High_Mileage,488,132,0.2704918032786885,18957.8,38.84795081967213,70.4,False,58.82967213114755,Medium
CUST03761,High_Mileage,396,123,0.3106060606060606,13339.09,33.684570707070705,68.1,True,58.827992424242424,Medium
CUST07997,High_Mileage,264,100,0.3787878787878788,5649.42,21.39931818181818,63.9,True,58.82776515151515,Medium
CUST03255,High_Mileage,455,137,0.3010989010989011,12825.32,28.18751648351648,67.8,True,58.82645604395605,Medium
CUST06315,High_Mileage,352,117,0.3323863636363636,14513.87,41.23258522727273,66.9,True,58.82420454545455,Medium
CUST03980,High_Mileage,371,119,0.320754716981132,11934.7,32.169002695417795,67.7,True,58.82393867924528,Medium
CUST03382,High_Mileage,395,120,0.3037974683544304,8814.18,22.31437974683544,68.8,True,58.823148734177224,Medium
CUST01038,High_Mileage,394,121,0.3071065989847715,6677.77,16.948654822335026,68.5,True,58.82301395939086,Medium
CUST01082,High_Mileage,330,104,0.3151515151515151,8036.08,24.351757575757578,69.1,True,58.819810606060614,Medium
CUST01001,High_Mileage,400,127,0.3175,12605.33,31.513325,67.3,True,58.81750000000001,Medium
CUST05338,High_Mileage,408,118,0.2892156862745098,14874.25,36.45649509803921,69.9,False,58.8148774509804,Medium
CUST07975,High_Mileage,275,90,0.3272727272727272,10927.39,39.735963636363635,68.9,True,58.81465909090909,Medium
CUST07896,High_Mileage,369,122,0.3306233062330623,10968.66,29.725365853658538,66.7,True,58.804932249322505,Medium
CUST03918,High_Mileage,425,113,0.2658823529411764,14531.61,34.19202352941176,71.8,False,58.80404411764705,Medium
CUST06233,High_Mileage,394,118,0.299492385786802,6088.9,15.454060913705582,69.2,False,58.79844543147209,Medium
CUST03057,High_Mileage,376,111,0.2952127659574468,9770.71,25.985930851063827,70.1,False,58.79726063829787,Medium
CUST07833,High_Mileage,420,122,0.2904761904761905,13081.09,31.14545238095238,69.4,False,58.79654761904763,Medium
CUST04172,High_Mileage,404,124,0.3069306930693069,9919.54,24.55331683168317,68.2,True,58.79597772277228,Medium
CUST03689,High_Mileage,326,113,0.3466257668711656,13403.12,41.11386503067485,66.0,True,58.79503067484663,Medium
CUST00722,High_Mileage,409,122,0.2982885085574572,6449.25,15.76833740831296,68.9,False,58.794040342298295,Medium
CUST02797,High_Mileage,313,109,0.3482428115015974,10088.54,32.231757188498406,66.1,True,58.790962460063895,Medium
CUST07519,High_Mileage,311,100,0.3215434083601286,11669.58,37.5227652733119,68.8,True,58.78298633440515,Medium
CUST00696,High_Mileage,433,125,0.2886836027713625,9720.67,22.44958429561201,69.3,False,58.779844110854505,Medium
CUST03359,High_Mileage,456,123,0.2697368421052631,12001.94,26.320043859649125,70.8,False,58.77947368421053,Medium
CUST06030,High_Mileage,404,123,0.3044554455445544,7001.7,17.330940594059406,68.4,True,58.77696782178218,Medium
CUST04766,High_Mileage,413,111,0.2687651331719128,11100.86,26.87859564164649,71.7,False,58.776855326876515,Medium
CUST07907,High_Mileage,341,110,0.3225806451612903,8666.83,25.415923753665687,68.0,True,58.77072580645162,Medium
CUST04111,High_Mileage,420,115,0.2738095238095238,13312.94,31.69747619047619,71.0,False,58.76988095238096,Medium
CUST00873,High_Mileage,417,127,0.3045563549160671,7708.85,18.486450839328537,68.0,True,58.76475419664269,Medium
CUST03348,High_Mileage,401,119,0.2967581047381546,12451.63,31.0514463840399,69.2,False,58.761574189526186,Medium
CUST07003,High_Mileage,414,123,0.2971014492753623,15046.9,36.3451690821256,68.8,False,58.7590579710145,Medium
CUST01942,High_Mileage,476,132,0.2773109243697479,11185.58,23.499117647058824,69.7,False,58.758686974789924,Medium
CUST07618,High_Mileage,426,122,0.2863849765258216,13421.91,31.506830985915492,69.6,False,58.756649061032874,Medium
CUST07560,High_Mileage,443,120,0.2708803611738149,13702.03,30.930090293453727,70.8,False,58.7539644469526,Medium
CUST06178,High_Mileage,363,119,0.3278236914600551,12805.15,35.27589531680441,67.0,True,58.752947658402206,Medium
CUST06314,High_Mileage,414,125,0.3019323671497584,11260.91,27.20026570048309,68.3,True,58.75229468599034,Medium
CUST05078,High_Mileage,375,116,0.3093333333333333,13189.71,35.17256,68.6,True,58.749583333333334,Medium
CUST01266,Routine_Commuter,193,74,0.3834196891191709,4753.99,24.632072538860104,63.9,True,58.749287564766846,Medium
CUST00239,High_Mileage,364,105,0.2884615384615384,10628.13,29.198159340659338,70.9,False,58.74846153846154,Medium
CUST01197,High_Mileage,383,122,0.3185378590078329,11371.88,29.69159268929504,67.4,True,58.742764360313316,Medium
CUST01366,High_Mileage,417,118,0.2829736211031175,16492.43,39.550191846522786,70.1,False,58.7414448441247,Medium
CUST00711,High_Mileage,347,116,0.3342939481268011,8899.49,25.646945244956772,66.6,True,58.739257925072046,Medium
CUST01870,High_Mileage,414,131,0.3164251207729469,11051.92,26.69545893719807,66.8,True,58.73200483091788,Medium
CUST04439,High_Mileage,478,134,0.2803347280334728,7537.13,15.76805439330544,69.3,False,58.73088912133891,Medium
CUST07854,High_Mileage,344,111,0.3226744186046512,9096.03,26.441947674418607,67.8,True,58.72947674418605,Medium
CUST02971,High_Mileage,416,121,0.2908653846153846,18001.7,43.27331730769231,69.3,False,58.72711538461539,Medium
CUST03071,High_Mileage,404,118,0.292079207920792,14096.43,34.89215346534654,69.5,False,58.721918316831676,Medium
CUST07973,High_Mileage,435,122,0.2804597701149425,12089.17,27.79119540229885,69.9,False,58.715890804597706,Medium
CUST07055,High_Mileage,326,113,0.3466257668711656,9824.87,30.13763803680982,65.8,True,58.71503067484662,Medium
CUST00238,High_Mileage,339,109,0.3215339233038348,11540.09,34.04156342182891,68.0,True,58.710106932153394,Medium
CUST04541,High_Mileage,390,109,0.2794871794871795,10712.62,27.468256410256412,71.1,False,58.706987179487186,Medium
CUST04308,High_Mileage,400,125,0.3125,14080.38,35.20095,67.5,True,58.697500000000005,Medium
CUST07288,High_Mileage,411,116,0.2822384428223844,5640.3,13.723357664233577,70.2,False,58.69703771289538,Medium
CUST00401,High_Mileage,386,125,0.3238341968911917,11593.89,30.03598445595855,66.7,True,58.69211787564767,Medium
CUST06763,High_Mileage,365,113,0.3095890410958904,6851.49,18.771205479452053,68.6,True,58.686061643835615,Medium
CUST06291,High_Mileage,417,117,0.2805755395683453,16754.88,40.179568345323744,70.2,False,58.68552158273381,Medium
CUST06822,High_Mileage,363,122,0.3360881542699724,12167.26,33.51862258953168,66.0,True,58.6835261707989,Medium
CUST03732,High_Mileage,529,133,0.2514177693761815,9783.86,18.49500945179584,71.7,False,58.680460775047266,Medium
CUST05860,High_Mileage,250,92,0.368,8803.64,35.21456,64.7,True,58.68000000000001,Medium
CUST04636,High_Mileage,403,121,0.3002481389578164,12837.8,31.855583126550865,68.6,True,58.67617555831266,Medium
CUST02080,High_Mileage,370,114,0.3081081081081081,11655.4,31.50108108108108,68.6,True,58.67182432432432,Medium
CUST07304,Routine_Commuter,178,67,0.3764044943820224,2172.31,12.203988764044944,65.3,True,58.671179775280905,Medium
CUST07405,High_Mileage,319,110,0.3448275862068966,6958.04,21.812037617554857,66.0,True,58.668103448275865,Medium
CUST00451,High_Mileage,382,113,0.2958115183246073,12386.28,32.424816753926706,69.5,False,58.6649607329843,Medium
CUST03228,High_Mileage,475,135,0.2842105263157894,13102.69,27.58461052631579,68.8,False,58.664671052631576,Medium
CUST01081,High_Mileage,367,107,0.2915531335149863,9898.47,26.971307901907355,70.3,False,58.66462534059945,Medium
CUST00511,High_Mileage,404,117,0.2896039603960396,17345.72,42.934950495049506,69.6,False,58.662908415841585,Medium
CUST01566,High_Mileage,290,96,0.3310344827586207,8072.81,27.837275862068967,67.9,True,58.66137931034484,Medium
CUST07210,High_Mileage,397,110,0.2770780856423174,11040.59,27.81005037783375,71.0,False,58.65937342569269,Medium
CUST05632,High_Mileage,365,120,0.3287671232876712,15721.99,43.073945205479454,66.6,True,58.65318493150684,Medium
CUST06561,High_Mileage,409,123,0.3007334963325183,12680.23,31.003007334963325,68.3,True,58.651839853300736,Medium
CUST06652,High_Mileage,359,113,0.3147632311977716,11769.8,32.784958217270194,68.1,True,58.64802924791086,Medium
CUST00779,High_Mileage,397,113,0.2846347607052896,10836.32,27.29551637279597,70.2,False,58.64164042821159,Medium
CUST01687,High_Mileage,382,112,0.2931937172774869,10347.97,27.08892670157068,69.7,False,58.64024869109949,Medium
